gen,n_total,n_feasible,feasible_ratio,basis,J1_min,J1_mean,J1_max,J1_span,J2_min,J2_mean,J2_max,J2_span,J3_min,J3_mean,J3_max,J3_span,J4_min,J4_mean,J4_max,J4_span,hypervolume,J1_improve_from_prev,J2_improve_from_prev,J3_improve_from_prev,J4_improve_from_prev,hypervolume_improve_from_prev
51,100,100,1.0,feasible,0.7691012456177071,0.7975912492709257,0.8272529564997472,0.058151710882040075,0.6242573159999999,0.6523858586079999,0.7057294743999998,0.08147215839999988,0.1431867969440476,0.21683682207979044,0.3015442550380952,0.15835745809404758,0.10296810838482215,0.15842816431533985,0.24993354792815664,0.1469654395433345,0.1476841396886964,0.0002035981023142952,4.8381599999980374e-05,0.0,0.0028775528765875025,0.0003864213342168188
52,100,100,1.0,feasible,0.7691012456177071,0.7970804660666632,0.8272529564997472,0.058151710882040075,0.6238397271999998,0.6511778204559998,0.7057294743999998,0.08188974719999997,0.1431867969440476,0.21620817104328335,0.3015442550380952,0.15835745809404758,0.10296810838482215,0.15933151711289895,0.24993354792815664,0.1469654395433345,0.1477756828611519,0.0,0.00041758880000009047,0.0,0.0,9.154317245549382e-05
53,100,100,1.0,feasible,0.7691012456177071,0.797705014125373,0.8272529564997472,0.058151710882040075,0.6235340007999999,0.6519791837359997,0.7057294743999998,0.0821954735999999,0.1431867969440476,0.21478121383744667,0.3015442550380952,0.15835745809404758,0.10296810838482215,0.1583183741073255,0.24993354792815664,0.1469654395433345,0.14790861537778816,0.0,0.00030572639999992823,0.0,0.0,0.00013293251663626382
54,100,100,1.0,feasible,0.7691012456177071,0.7961040080259187,0.8290047876441141,0.05990354202640702,0.6235340007999999,0.6506300377999998,0.7057337471999998,0.08219974639999994,0.1431867969440476,0.21186886532244759,0.3015442550380952,0.15835745809404758,0.10296810838482215,0.1616586585268622,0.24993354792815664,0.1469654395433345,0.14793727615406352,0.0,0.0,0.0,0.0,2.866077627536323e-05
55,100,100,1.0,feasible,0.7691012456177071,0.7967262503933162,0.8290047876441141,0.05990354202640702,0.6234542351999999,0.6509551863839999,0.7057337471999998,0.08227951199999994,0.1431867969440476,0.21252553643259764,0.3015442550380952,0.15835745809404758,0.10296810838482215,0.1595348142245129,0.24993354792815664,0.1469654395433345,0.14800385224636906,0.0,7.976560000000354e-05,0.0,0.0,6.657609230553696e-05
56,100,100,1.0,feasible,0.7686756508468074,0.7957797528133885,0.8290047876441141,0.06032913679730667,0.6233920999999999,0.6478724712799999,0.7053138599999998,0.08192175999999995,0.1431867969440476,0.2116610402998643,0.3015442550380952,0.15835745809404758,0.10296810838482215,0.16066748713679785,0.24999887903676193,0.14703077065193979,0.1482324862407226,0.00042559477089965103,6.213519999997974e-05,0.0,0.0,0.0002286339943535498
57,100,100,1.0,feasible,0.7686756508468074,0.7952680937357194,0.8290047876441141,0.06032913679730667,0.6233920999999999,0.646670498608,0.7053138599999998,0.08192175999999995,0.1431867969440476,0.20984728700334312,0.3015442550380952,0.15835745809404758,0.10296810838482215,0.16253060968342228,0.24999887903676193,0.14703077065193979,0.14826883599623225,0.0,0.0,0.0,0.0,3.634975550964592e-05
58,100,100,1.0,feasible,0.7686756508468074,0.7946244900999426,0.8290047876441141,0.06032913679730667,0.6233920999999999,0.6465044739119997,0.7092818871999998,0.08588978719999996,0.1431867969440476,0.20634088696122166,0.27307729346428566,0.12989049652023807,0.10296810838482215,0.16327839980318987,0.24999887903676193,0.14703077065193979,0.1483629602808926,0.0,0.0,0.0,0.0,9.412428466035183e-05
59,100,100,1.0,feasible,0.7686011600648841,0.7961606623244903,0.8290047876441141,0.06040362757923001,0.6233920999999999,0.6477248668079999,0.7092818871999998,0.08588978719999996,0.1431867969440476,0.20729277133728355,0.27307729346428566,0.12989049652023807,0.10296810838482215,0.1594669356994916,0.253437062899382,0.15046895451455986,0.14842378544306975,7.449078192334202e-05,0.0,0.0,0.0,6.0825162177147174e-05
60,100,100,1.0,feasible,0.7686011600648841,0.795704927587079,0.8290047876441141,0.06040362757923001,0.6231283967999999,0.6478929875279998,0.7122549463999999,0.0891265496,0.1431867969440476,0.20774839495096212,0.28003684657142863,0.13685004962738104,0.10296810838482215,0.15931205174355828,0.253437062899382,0.15046895451455986,0.14858162979400785,0.0,0.00026370320000002057,0.0,0.0,0.00015784435093810223
